series_info_id,date,region,sub_region,facility_size,turbine_nameplate_capacity,rotor_diameter,tower_height,drive_train,forecast_type,cost_element_category,cost_element_subcategory,dollars_per_mw
24,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
24,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
25,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
25,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
25,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
25,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
25,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
25,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
25,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
25,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
25,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
26,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
26,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
26,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
26,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
26,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
26,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
26,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
26,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
26,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
27,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
27,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
27,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
27,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
27,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
27,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
27,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
27,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
27,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
28,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
28,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
28,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
28,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
28,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
28,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
28,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
28,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
28,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
29,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
29,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
29,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
29,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
29,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
29,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
29,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
29,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
29,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
30,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
30,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
30,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
30,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
30,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
30,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
30,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
30,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
30,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
31,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
31,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
31,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
31,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
31,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
31,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
31,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
31,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
31,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
32,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
32,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
32,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
32,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
32,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
32,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
32,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
32,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
32,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
33,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
33,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
33,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
33,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
33,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
33,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
33,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
33,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
33,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
34,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
34,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
34,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
34,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
34,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
34,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
34,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
34,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
34,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
35,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
35,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
35,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
35,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
35,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
35,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
35,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
35,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
35,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
36,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
36,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
36,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
36,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
36,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
36,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
36,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
36,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,A.) <101 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621